date	max	min	med	obs
1971-01-01	131	130.9839798	131	NA
1971-01-02	131	130.9843952	131	NA
1971-01-03	131	130.9223448	130.9726944	NA
1971-01-04	130.9815237	130.8798029	130.937844	NA
1971-01-05	130.9573678	130.8407869	130.9167112	NA
1971-01-06	130.9394417	130.8362574	130.8878392	NA
1971-01-07	130.9394417	130.8052539	130.8668626	NA
1971-01-08	130.9250519	130.805199	130.850046	NA
1971-01-09	130.9032702	130.7841908	130.8491995	NA
1971-01-10	130.8920217	130.7841908	130.8449902	NA
1971-01-11	130.8917148	130.7841908	130.8443197	NA
1971-01-12	130.8917148	130.7841908	130.8372953	NA
1971-01-13	130.8917148	130.7841908	130.8372953	NA
1971-01-14	130.8917148	130.7841908	130.8372953	NA
1971-01-15	130.8917148	130.7751971	130.8302218	NA
1971-01-16	130.8917148	130.7751971	130.8290506	NA
1971-01-17	130.8917148	130.7673398	130.8180528	NA
1971-01-18	130.8917148	130.7400427	130.8076877	NA
1971-01-19	130.8523662	130.7303951	130.7910501	NA
1971-01-20	130.8309064	130.7082385	130.7637232	NA
1971-01-21	130.8012222	130.6799825	130.7271338	NA
1971-01-22	130.7635433	130.6350401	130.697295	NA
1971-01-23	130.7410363	130.6066145	130.6787421	NA
1971-01-24	130.7410363	130.5992441	130.6470171	NA
1971-01-25	130.7061167	130.5824019	130.6305133	NA
1971-01-26	130.6804844	130.5663583	130.6200584	NA
1971-01-27	130.6910724	130.5910443	130.6339951	NA
1971-01-28	130.6902427	130.581373	130.6386832	NA
1971-01-29	130.6902427	130.581373	130.6369273	NA
1971-01-30	130.6820866	130.581373	130.634847	NA
1971-01-31	130.6820866	130.581373	130.634847	NA
1971-02-01	130.6820866	130.581373	130.634847	NA
1971-02-02	130.6820866	130.581373	130.634847	NA
1971-02-03	130.6820866	130.581373	130.634847	NA
1971-02-04	130.6820866	130.581373	130.634847	NA
1971-02-05	130.6820866	130.581373	130.634847	NA
1971-02-06	130.6820866	130.581373	130.6337711	NA
1971-02-07	130.6820866	130.581373	130.6337711	NA
1971-02-08	130.6820866	130.581373	130.6290635	NA
1971-02-09	130.6820866	130.5661267	130.6276706	NA
1971-02-10	130.6820866	130.5661267	130.6226009	NA
1971-02-11	130.6820866	130.5661267	130.6138918	NA
1971-02-12	130.6700332	130.5403671	130.5989494	NA
1971-02-13	130.6700332	130.5110108	130.575437	NA
1971-02-14	130.6194083	130.486744	130.5481462	NA
1971-02-15	130.604489	130.4411165	130.5229464	NA
1971-02-16	130.5559525	130.3988879	130.4971474	NA
1971-02-17	130.5559525	130.3893259	130.4611845	NA
1971-02-18	130.5147896	130.3507469	130.4426681	NA
1971-02-19	130.4885078	130.3387874	130.4260027	NA
1971-02-20	130.4885078	130.3264397	130.4094007	NA
1971-02-21	130.4673307	130.3264397	130.3963119	NA
1971-02-22	130.4673307	130.3264397	130.3938885	NA
1971-02-23	130.4537624	130.3264397	130.3913831	NA
1971-02-24	130.4537624	130.3264397	130.3907987	NA
1971-02-25	130.4537624	130.3264397	130.3907987	NA
1971-02-26	130.4537624	130.3264397	130.3907987	NA
1971-02-27	130.4537624	130.3264397	130.3907987	NA
1971-02-28	130.4558847	130.3287988	130.3930431	NA
1971-03-01	130.4962076	130.373622	130.4349754	NA
1971-03-02	130.4962076	130.373622	130.4349754	NA
1971-03-03	130.4962076	130.373622	130.4349754	NA
1971-03-04	130.4962076	130.373622	130.4349754	NA
1971-03-05	130.4968924	130.3743832	130.4357043	NA
1971-03-06	130.5099031	130.3888459	130.4495539	NA
1971-03-07	130.5099031	130.3888459	130.4495539	NA
1971-03-08	130.5099031	130.3888459	130.4495539	NA
1971-03-09	130.5099031	130.3888459	130.4495539	NA
1971-03-10	130.5099031	130.3888459	130.4495539	NA
1971-03-11	130.5099031	130.3888459	130.4495539	NA
1971-03-12	130.5099031	130.3888459	130.4495539	NA
1971-03-13	130.5099031	130.3888459	130.4495539	NA
1971-03-14	130.5099031	130.3888459	130.4495539	NA
1971-03-15	130.5099031	130.3888459	130.4495539	NA
1971-03-16	130.5099031	130.3888459	130.4495539	NA
1971-03-17	130.5099031	130.3888459	130.4495539	NA
1971-03-18	130.5099031	130.3888459	130.4495539	NA
1971-03-19	130.5099031	130.3888459	130.4495539	NA
1971-03-20	130.5099031	130.3888459	130.4495539	NA
1971-03-21	130.5099031	130.3888459	130.4495539	NA
1971-03-22	130.5099031	130.3888459	130.4495539	NA
1971-03-23	130.5099031	130.3888459	130.4495539	NA
1971-03-24	130.5099031	130.3888459	130.4495539	NA
1971-03-25	130.5099031	130.3888459	130.4495539	NA
1971-03-26	130.5099031	130.3888459	130.4495539	NA
1971-03-27	130.5099031	130.3888459	130.4495539	NA
1971-03-28	130.5099031	130.3888459	130.4495539	NA
1971-03-29	130.5099031	130.3888459	130.4495539	NA
1971-03-30	130.5099031	130.3888459	130.4495539	NA
1971-03-31	130.5099031	130.3888459	130.4495539	NA
1971-04-01	130.5099031	130.3888459	130.4495539	NA
1971-04-02	130.5099031	130.3888459	130.4495539	NA
1971-04-03	130.5099031	130.3888459	130.4495539	NA
1971-04-04	130.5099031	130.3888459	130.4495539	NA
1971-04-05	130.5099031	130.3888459	130.4495539	NA
1971-04-06	130.5099031	130.3888459	130.4495539	NA
1971-04-07	130.5099031	130.3888459	130.4495539	NA
1971-04-08	130.5099031	130.3888459	130.4495539	NA
1971-04-09	130.5099031	130.3888459	130.4495539	NA
1971-04-10	130.5099031	130.3888459	130.4495539	NA
1971-04-11	130.5099031	130.3888459	130.4495539	NA
1971-04-12	130.5099031	130.3888459	130.4495539	NA
1971-04-13	130.5099031	130.3888459	130.4495539	NA
1971-04-14	130.5099031	130.3888459	130.4495539	NA
1971-04-15	130.5099031	130.3888459	130.4495539	NA
1971-04-16	130.5099031	130.3888459	130.4495539	NA
1971-04-17	130.5099031	130.3888459	130.4495539	NA
1971-04-18	130.510733	130.3897685	130.4504374	NA
1971-04-19	130.5294297	130.4101212	130.4701281	NA
1971-04-20	130.5852405	130.4647846	130.5229283	NA
1971-04-21	130.6055177	130.4846449	130.5421476	NA
1971-04-22	130.6181023	130.4969706	130.5540757	NA
1971-04-23	130.6259563	130.5046632	130.5616202	NA
1971-04-24	130.6259563	130.5046632	130.5616202	NA
1971-04-25	130.6259563	130.5046632	130.5616202	NA
1971-04-26	130.6259563	130.5046632	130.5616202	NA
1971-04-27	130.6259563	130.5046632	130.5616202	NA
1971-04-28	130.6259563	130.5046632	130.5616202	NA
1971-04-29	130.6259563	130.5046632	130.5616202	NA
1971-04-30	130.6259563	130.5046632	130.5616202	NA
1971-05-01	130.6259563	130.5046632	130.5616202	NA
1971-05-02	130.6259563	130.5046632	130.5616202	NA
1971-05-03	130.6259563	130.5046632	130.5616202	NA
1971-05-04	130.6259563	130.5046632	130.5616202	NA
1971-05-05	130.6259563	130.5046632	130.5616202	NA
1971-05-06	130.6259563	130.5046632	130.5616202	NA
1971-05-07	130.6259563	130.5046632	130.5616202	NA
1971-05-08	130.6268234	130.5055125	130.5624667	NA
1971-05-09	130.6432986	130.5216489	130.5785509	NA
1971-05-10	130.6435673	130.5219121	130.5788133	NA
1971-05-11	130.6486735	130.5269133	130.5837983	NA
1971-05-12	130.6488223	130.527059	130.5839436	NA
1971-05-13	130.6516497	130.5298283	130.5867039	NA
1971-05-14	130.6533501	130.5314937	130.5883639	NA
1971-05-15	130.6860958	130.5635662	130.6202884	NA
1971-05-16	130.6954356	130.5727139	130.6292473	NA
1971-05-17	130.7144645	130.5913516	130.6475005	NA
1971-05-18	130.7149488	130.591826	130.647965	NA
1971-05-19	130.715835	130.5926939	130.6488151	NA
1971-05-20	130.7109682	130.6007148	130.6566704	NA
1971-05-21	130.8608007	130.7283593	130.8003615	NA
1971-05-22	130.8625931	130.729923	130.7977765	NA
1971-05-23	130.8678129	130.7213344	130.794141	NA
1971-05-24	130.8575937	130.7171531	130.7847743	NA
1971-05-25	130.8462915	130.7041553	130.7687812	NA
1971-05-26	130.8367847	130.6684703	130.745162	NA
1971-05-27	130.8143602	130.6200186	130.7226217	NA
1971-05-28	130.8250558	130.6048465	130.7006494	NA
1971-05-29	130.819839	130.6303724	130.7294954	NA
1971-05-30	130.8783405	130.6588812	130.7652454	NA
1971-05-31	130.867365	130.6589211	130.7405045	NA
1971-06-01	130.8349182	130.6375487	130.7319505	NA
1971-06-02	130.8423794	130.6538336	130.7497696	NA
1971-06-03	130.8296505	130.6538336	130.7451957	NA
1971-06-04	130.8296653	130.6538465	130.7382388	NA
1971-06-05	130.829946	130.6540914	130.7371573	NA
1971-06-06	130.829946	130.6540914	130.7371573	NA
1971-06-07	130.8355167	130.6589512	130.7423638	NA
1971-06-08	130.9416965	130.7515806	130.8397585	NA
1971-06-09	130.9504753	130.7592391	130.8481005	NA
1971-06-10	130.9956702	130.7986664	130.8886018	NA
1971-06-11	130.9956702	130.7902765	130.8860744	NA
1971-06-12	130.9830623	130.7831277	130.8818893	NA
1971-06-13	130.9830623	130.7532381	130.8767165	NA
1971-06-14	130.9830623	130.7532381	130.8595581	NA
1971-06-15	130.9830623	130.7339979	130.8485176	NA
1971-06-16	130.949926	130.7058879	130.8234799	NA
1971-06-17	130.9183334	130.6752948	130.8079742	NA
1971-06-18	130.9070685	130.6830495	130.788199	NA
1971-06-19	130.8497974	130.6519298	130.7703293	NA
1971-06-20	130.8346741	130.6240062	130.7493077	NA
1971-06-21	130.812847	130.6272463	130.7273469	NA
1971-06-22	130.8720494	130.6920905	130.7803539	NA
1971-06-23	130.9472027	130.7438605	130.841467	NA
1971-06-24	130.9506955	130.7469087	130.8447543	NA
1971-06-25	130.9477376	130.7524244	130.8458559	NA
1971-06-26	130.9483743	130.7529841	130.8417817	NA
1971-06-27	130.9622634	130.7651969	130.8546613	NA
1971-06-28	130.9982195	130.7968133	130.888004	NA
1971-06-29	131.0371396	130.8310359	130.9240952	NA
1971-06-30	131.0976987	130.8842858	130.9812206	NA
1971-07-01	131.1024033	130.8884226	130.9857298	NA
1971-07-02	131.1055478	130.8911876	130.9887437	NA
1971-07-03	131.1669916	130.9452154	131.0476352	NA
1971-07-04	131.209597	130.9826786	131.088471	NA
1971-07-05	131.407781	131.1569427	131.2731183	NA
1971-07-06	131.449095	131.1932703	131.312467	NA
1971-07-07	131.557467	131.2881113	131.4151953	NA
1971-07-08	131.6373445	131.3578216	131.4907029	NA
1971-07-09	131.654752	131.3730134	131.5071581	NA
1971-07-10	131.6560668	131.3741609	131.508401	NA
1971-07-11	131.6619314	131.3792789	131.5139447	NA
1971-07-12	131.7742222	131.4765898	131.6175252	NA
1971-07-13	131.7906596	131.490822	131.6326813	NA
1971-07-14	131.7932143	131.493034	131.6350368	NA
1971-07-15	131.8430922	131.5362205	131.6810266	NA
1971-07-16	131.8685196	131.5582367	131.7048143	NA
1971-07-17	131.8689117	131.5585762	131.7051812	NA
1971-07-18	131.8763624	131.5650273	131.7121532	NA
1971-07-19	131.8768339	131.5654356	131.7125945	NA
1971-07-20	131.8864013	131.5737195	131.7215473	NA
1971-07-21	131.894892	131.5837246	131.732244	NA
1971-07-22	131.894892	131.570461	131.731498	NA
1971-07-23	131.8850978	131.5658505	131.7128624	NA
1971-07-24	131.8710019	131.5548125	131.7018626	NA
1971-07-25	131.8589881	131.5452247	131.7018725	NA
1971-07-26	131.8605892	131.5217868	131.6910323	NA
1971-07-27	131.828892	131.5028368	131.6856002	NA
1971-07-28	132.0278227	131.6665463	131.8424907	NA
1971-07-29	131.9964995	131.6411152	131.7965898	NA
1971-07-30	131.9439407	131.6106675	131.770113	NA
1971-07-31	131.9336735	131.5856499	131.7562032	NA
1971-08-01	131.9379071	131.5744429	131.7448938	NA
1971-08-02	132.0063696	131.6379961	131.8075391	NA
1971-08-03	132.0152951	131.6188203	131.8176451	NA
1971-08-04	131.9821897	131.569106	131.7977137	NA
1971-08-05	131.9599445	131.5887301	131.795286	NA
1971-08-06	132.0096174	131.5838065	131.8333088	NA
1971-08-07	132.0806043	131.6530559	131.8800191	NA
1971-08-08	132.0707902	131.63939	131.8692543	NA
1971-08-09	132.0903451	131.6705026	131.8748045	NA
1971-08-10	132.1389917	131.7313472	131.9150566	NA
1971-08-11	132.135584	131.731816	131.917076	NA
1971-08-12	132.1602062	131.7338162	131.9321566	NA
1971-08-13	132.2273593	131.806445	132.0038196	NA
1971-08-14	132.2639767	131.8386429	132.037724	NA
1971-08-15	132.2679219	131.8421119	132.041332	NA
1971-08-16	132.270408	131.8442979	132.0436055	NA
1971-08-17	132.3118147	131.880707	132.0814728	NA
1971-08-18	132.3187476	131.8868032	132.0878131	NA
1971-08-19	132.3495832	131.9139171	132.1160128	NA
1971-08-20	132.3848201	131.944901	132.1482376	NA
1971-08-21	132.4204249	131.9762085	132.1807989	NA
1971-08-22	132.4694748	132.0193384	132.2256561	NA
1971-08-23	132.4703016	132.0200653	132.2264122	NA
1971-08-24	132.470582	132.0203119	132.2266686	NA
1971-08-25	132.4871074	132.0348428	132.2417814	NA
1971-08-26	132.6999505	132.2219579	132.4388229	NA
1971-08-27	132.7015194	132.2233271	132.4402742	NA
1971-08-28	132.7114566	132.2319994	132.4494666	NA
1971-08-29	132.7212284	132.2405274	132.458506	NA
1971-08-30	132.7220357	132.241232	132.4558659	NA
1971-08-31	132.723245	132.2471779	132.4702227	NA
1971-09-01	132.7355771	132.2468272	132.4705682	NA
1971-09-02	132.8831292	132.3755491	132.5922105	NA
1971-09-03	133.2150566	132.6449316	132.8852641	NA
1971-09-04	133.3810896	132.7922815	133.0559688	NA
1971-09-05	133.3642188	132.770145	133.0260434	NA
1971-09-06	133.3987567	132.7689194	133.0496973	NA
1971-09-07	133.4349196	132.8189888	133.1144504	NA
1971-09-08	133.4083448	132.7873024	133.0880009	NA
1971-09-09	133.4453819	132.8003285	133.0930464	NA
1971-09-10	133.5423178	132.8959639	133.1883851	NA
1971-09-11	133.950894	133.2728505	133.5849409	NA
1971-09-12	133.9520783	133.2738918	133.5846711	NA
1971-09-13	133.9417833	133.2738918	133.5806089	NA
1971-09-14	133.9417833	133.2738918	133.5806089	NA
1971-09-15	133.9394905	133.2738918	133.5766901	NA
1971-09-16	133.9394905	133.2738918	133.5766901	NA
1971-09-17	133.9394905	133.2738918	133.5766901	NA
1971-09-18	133.9297467	133.2738918	133.5766901	NA
1971-09-19	133.9297467	133.2738918	133.5766901	NA
1971-09-20	133.9297467	133.2676137	133.574234	NA
1971-09-21	133.9146346	133.2493684	133.5664262	NA
1971-09-22	133.913989	133.2204786	133.5513498	NA
1971-09-23	133.8982591	133.2070715	133.5411237	NA
1971-09-24	133.8448787	133.1666447	133.5138801	NA
1971-09-25	133.8361859	133.1103021	133.4864683	NA
1971-09-26	133.8030714	133.0816878	133.4582936	NA
1971-09-27	133.7909031	133.0816878	133.4270926	NA
1971-09-28	133.7513312	133.0411484	133.3907581	NA
1971-09-29	133.735543	133.0278291	133.3624144	NA
1971-09-30	133.735543	133.0278291	133.3520528	NA
1971-10-01	133.735543	133.0278291	133.3351874	NA
1971-10-02	133.722127	133.0210103	133.3351874	NA
1971-10-03	133.7160648	133.0177001	133.3427989	NA
1971-10-04	133.8724833	133.1531342	133.4882006	NA
1971-10-05	133.8740818	133.1545182	133.4896916	NA
1971-10-06	133.8744329	133.1548223	133.4900191	NA
1971-10-07	133.8745414	133.1549162	133.4901203	NA
1971-10-08	133.876602	133.1567004	133.4920423	NA
1971-10-09	133.876602	133.1567004	133.4920423	NA
1971-10-10	133.876602	133.1567004	133.4920423	NA
1971-10-11	133.876602	133.1567004	133.4920423	NA
1971-10-12	133.876602	133.1567004	133.4920423	NA
1971-10-13	133.876602	133.1567004	133.4920423	NA
1971-10-14	133.876602	133.1567004	133.4920423	NA
1971-10-15	133.876602	133.1567004	133.4920423	NA
1971-10-16	133.8769513	133.1570028	133.4923681	NA
1971-10-17	133.886253	133.1650566	133.5010441	NA
1971-10-18	133.9422604	133.2135504	133.553284	NA
1971-10-19	134.0458177	133.3032149	133.6498752	NA
1971-10-20	134.0779393	133.3310272	133.679836	NA
1971-10-21	134.0827603	133.3352015	133.6843327	NA
1971-10-22	134.0827603	133.3352015	133.6843327	NA
1971-10-23	134.0827603	133.3352015	133.6843327	NA
1971-10-24	134.0827603	133.3352015	133.6843327	NA
1971-10-25	134.0827603	133.3352015	133.6843327	NA
1971-10-26	134.0827603	133.3352015	133.6843327	NA
1971-10-27	134.0827603	133.3352015	133.6843327	NA
1971-10-28	134.0827603	133.3352015	133.6843327	NA
1971-10-29	134.0827603	133.3352015	133.6843327	NA
1971-10-30	134.0827603	133.3352015	133.6843327	NA
1971-10-31	134.0827603	133.3352015	133.6843327	NA
1971-11-01	134.0827603	133.3352015	133.6843327	NA
1971-11-02	134.0827603	133.3352015	133.6843327	NA
1971-11-03	134.0846769	133.3368609	133.6861203	NA
1971-11-04	134.1210912	133.3683901	133.7200851	NA
1971-11-05	134.1210912	133.3683901	133.7200851	NA
1971-11-06	134.1210912	133.3683901	133.7200851	NA
1971-11-07	134.1210912	133.3683901	133.7120944	NA
1971-11-08	134.1210912	133.3532052	133.7120944	NA
1971-11-09	134.1210912	133.3532052	133.7063411	NA
1971-11-10	134.1210912	133.3532052	133.7063411	NA
1971-11-11	134.1091138	133.3380579	133.6967802	NA
1971-11-12	134.0909722	133.3209839	133.6887154	NA
1971-11-13	134.0816104	133.3118471	133.6717507	NA
1971-11-14	134.0501117	133.272148	133.6549038	NA
1971-11-15	134.008928	133.2343654	133.6477241	NA
1971-11-16	133.9778465	133.1938018	133.6151223	NA
1971-11-17	133.9509867	133.1838318	133.5783642	NA
1971-11-18	133.9395698	133.1658407	133.5501851	NA
1971-11-19	133.9059763	133.1409679	133.5236634	NA
1971-11-20	133.9059763	133.1409679	133.498136	NA
1971-11-21	133.9059763	133.1261315	133.4915069	NA
1971-11-22	133.9059763	133.1261315	133.4915069	NA
1971-11-23	133.9059763	133.1261315	133.4915069	NA
1971-11-24	133.9059763	133.1261315	133.4915069	NA
1971-11-25	133.9059763	133.1261315	133.4915069	NA
1971-11-26	133.9059763	133.1261315	133.4866735	NA
1971-11-27	133.9059763	133.1261315	133.4866735	NA
1971-11-28	133.9059763	133.1261315	133.4866735	NA
1971-11-29	133.9059763	133.1261315	133.4866735	NA
1971-11-30	133.9059763	133.1261315	133.4866735	NA
1971-12-01	133.9059763	133.1261315	133.4866735	NA
1971-12-02	133.9059763	133.1261315	133.4866735	NA
1971-12-03	133.9059763	133.1261315	133.4866735	NA
1971-12-04	133.9059763	133.1261315	133.4866735	NA
1971-12-05	133.9059763	133.1261315	133.4866735	NA
1971-12-06	133.9059763	133.1261315	133.4866735	NA
1971-12-07	133.9059763	133.1261315	133.4866735	NA
1971-12-08	133.9059763	133.1261315	133.4866735	NA
1971-12-09	133.9059763	133.1261315	133.4866735	NA
1971-12-10	133.9059763	133.1261315	133.4866735	NA
1971-12-11	133.9059763	133.1261315	133.4866735	NA
1971-12-12	133.9059763	133.1261315	133.4866735	NA
1971-12-13	133.9059763	133.1261315	133.4866735	NA
1971-12-14	133.9059763	133.1261315	133.4866735	NA
1971-12-15	133.9059763	133.1261315	133.4866735	NA
1971-12-16	133.9059763	133.1261315	133.4866735	NA
1971-12-17	133.9059763	133.1261315	133.4866735	NA
1971-12-18	133.9059763	133.1261315	133.4866735	NA
1971-12-19	133.9059763	133.1261315	133.4866735	NA
1971-12-20	133.9059763	133.1261315	133.4866735	NA
1971-12-21	133.9059763	133.1261315	133.4866735	NA
1971-12-22	133.9059763	133.1261315	133.4866735	NA
1971-12-23	133.9059763	133.1261315	133.4866735	NA
1971-12-24	133.9059763	133.1261315	133.4866735	NA
1971-12-25	133.9059763	133.1261315	133.4866735	NA
1971-12-26	133.9059763	133.1261315	133.4866735	NA
1971-12-27	133.9059763	133.1261315	133.4866735	NA
1971-12-28	133.9059763	133.1261315	133.4866735	NA
1971-12-29	133.9059763	133.1261315	133.4866735	NA
1971-12-30	133.9059763	133.1261315	133.4866735	NA
1971-12-31	133.9059763	133.1261315	133.4866735	NA
1972-01-01	133.9059763	133.1261315	133.4866735	NA
1972-01-02	133.8971771	133.0968352	133.4569535	NA
1972-01-03	133.8660814	133.0370108	133.4286662	NA
1972-01-04	133.8230418	132.999673	133.4105673	NA
1972-01-05	133.7692803	132.9860339	133.3713146	NA
1972-01-06	133.7692803	132.9522698	133.3348368	NA
1972-01-07	133.7580842	132.9308994	133.3291886	NA
1972-01-08	133.7323127	132.9308994	133.3094039	NA
1972-01-09	133.7323127	132.9308994	133.2911894	NA
1972-01-10	133.7323127	132.9308994	133.2911894	NA
1972-01-11	133.7323127	132.9308994	133.2911894	NA
1972-01-12	133.7323127	132.9308994	133.2840528	NA
1972-01-13	133.7323127	132.9308994	133.2840528	NA
1972-01-14	133.7323127	132.9308994	133.2840528	NA
1972-01-15	133.7323127	132.9308994	133.2833137	NA
1972-01-16	133.7323127	132.9308994	133.2833137	NA
1972-01-17	133.7323127	132.9308994	133.2784781	NA
1972-01-18	133.6989865	132.9180609	133.2568193	NA
1972-01-19	133.6883416	132.8825093	133.2371563	NA
1972-01-20	133.6562126	132.8563067	133.2231218	NA
1972-01-21	133.6317313	132.838667	133.1923388	NA
1972-01-22	133.6317313	132.8085014	133.1601307	NA
1972-01-23	133.6212819	132.7313426	133.1206782	NA
1972-01-24	133.566975	132.7313426	133.1076212	NA
1972-01-25	133.5182336	132.731375	133.079506	NA
1972-01-26	133.5189437	132.722399	133.0638838	NA
1972-01-27	133.4947533	132.7143223	133.060282	NA
1972-01-28	133.4947533	132.70489	133.060282	NA
1972-01-29	133.4947533	132.70489	133.0533687	NA
1972-01-30	133.4947533	132.70489	133.0533687	NA
1972-01-31	133.4947533	132.70489	133.0533687	NA
1972-02-01	133.4947533	132.70489	133.0533687	NA
1972-02-02	133.4947533	132.70489	133.0533687	NA
1972-02-03	133.4974538	132.7072282	133.0558776	NA
1972-02-04	133.5492022	132.7520342	133.1039549	NA
1972-02-05	133.5580527	132.7596974	133.1121775	NA
1972-02-06	133.5698399	132.7699033	133.1231286	NA
1972-02-07	133.6109587	132.8055058	133.1613303	NA
1972-02-08	133.6109587	132.8055058	133.1613303	NA
1972-02-09	133.6109587	132.7929697	133.1613303	NA
1972-02-10	133.5974316	132.7929697	133.1613075	NA
1972-02-11	133.5974316	132.790202	133.1429418	NA
1972-02-12	133.5548227	132.765828	133.1367239	NA
1972-02-13	133.5525744	132.73129	133.1351919	NA
1972-02-14	133.5471875	132.7182989	133.1237534	NA
1972-02-15	133.5130034	132.6758823	133.1125593	NA
1972-02-16	133.5026693	132.6297193	133.0803614	NA
1972-02-17	133.4779707	132.6182312	133.0278155	NA
1972-02-18	133.4472174	132.6101481	133.0118237	NA
1972-02-19	133.4247225	132.6101481	132.9763397	NA
1972-02-20	133.4115217	132.6101481	132.9682352	NA
1972-02-21	133.3993013	132.5675657	132.9564562	NA
1972-02-22	133.3900063	132.552591	132.9564562	NA
1972-02-23	133.3900063	132.552591	132.9564562	NA
1972-02-24	133.3900063	132.552591	132.9564562	NA
1972-02-25	133.3900063	132.552591	132.9564562	NA
1972-02-26	133.3900063	132.552591	132.9564562	NA
1972-02-27	133.3900063	132.552591	132.9564562	NA
1972-02-28	133.3900063	132.552591	132.9564562	NA
1972-02-29	133.3900063	132.552591	132.9564562	NA
1972-03-01	133.3900063	132.552591	132.9564562	NA
1972-03-02	133.3900063	132.552591	132.9564562	NA
1972-03-03	133.3900063	132.552591	132.9564562	NA
1972-03-04	133.3900063	132.552591	132.9564562	NA
1972-03-05	133.3912344	132.5536544	132.9575997	NA
1972-03-06	133.4145683	132.5738579	132.979326	NA
1972-03-07	133.4145683	132.5738579	132.979326	NA
1972-03-08	133.4145683	132.5738579	132.979326	NA
1972-03-09	133.4145683	132.5738579	132.979326	NA
1972-03-10	133.4145683	132.5738579	132.979326	NA
1972-03-11	133.4145683	132.5738579	132.979326	NA
1972-03-12	133.4145683	132.5738579	132.979326	NA
1972-03-13	133.4145683	132.5738579	132.979326	NA
1972-03-14	133.4145683	132.5738579	132.979326	NA
1972-03-15	133.4145683	132.5738579	132.979326	NA
1972-03-16	133.4145683	132.5738579	132.979326	NA
1972-03-17	133.4145683	132.5738579	132.979326	NA
1972-03-18	133.4145683	132.5738579	132.979326	NA
1972-03-19	133.4145683	132.5738579	132.979326	NA
1972-03-20	133.4145683	132.5738579	132.979326	NA
1972-03-21	133.4145683	132.5738579	132.979326	NA
1972-03-22	133.4145683	132.5738579	132.979326	NA
1972-03-23	133.4145683	132.5738579	132.979326	NA
1972-03-24	133.4145683	132.5738579	132.979326	NA
1972-03-25	133.4145683	132.5738579	132.979326	NA
1972-03-26	133.4145683	132.5738579	132.979326	NA
1972-03-27	133.4145683	132.5738579	132.979326	NA
1972-03-28	133.4145683	132.5738579	132.979326	NA
1972-03-29	133.4145683	132.5738579	132.979326	NA
1972-03-30	133.4145683	132.5738579	132.979326	NA
1972-03-31	133.4145683	132.5738579	132.979326	NA
1972-04-01	133.4145683	132.5738579	132.979326	NA
1972-04-02	133.4145683	132.5738579	132.979326	NA
1972-04-03	133.4145683	132.5738579	132.979326	NA
1972-04-04	133.4145683	132.5738579	132.979326	NA
1972-04-05	133.4145683	132.5738579	132.979326	NA
1972-04-06	133.4145683	132.5738579	132.979326	NA
1972-04-07	133.4145683	132.5738579	132.979326	NA
1972-04-08	133.4145683	132.5738579	132.979326	NA
1972-04-09	133.4146259	132.5739078	132.9793797	NA
1972-04-10	133.4157216	132.5748565	132.9803998	NA
1972-04-11	133.4157216	132.5748565	132.9803998	NA
1972-04-12	133.4157216	132.5748565	132.9803998	NA
1972-04-13	133.4157216	132.5748565	132.9803998	NA
1972-04-14	133.4157216	132.5748565	132.9803998	NA
1972-04-15	133.4157216	132.5748565	132.9803998	NA
1972-04-16	133.4157216	132.5748565	132.9803998	NA
1972-04-17	133.4157216	132.5748565	132.9803998	NA
1972-04-18	133.4157216	132.5748565	132.9803998	NA
1972-04-19	133.4157216	132.5748565	132.9803998	NA
1972-04-20	133.4157216	132.5748565	132.9803998	NA
1972-04-21	133.4157216	132.5748565	132.9803998	NA
1972-04-22	133.4157216	132.5748565	132.9803998	NA
1972-04-23	133.4157216	132.5748565	132.9803998	NA
1972-04-24	133.4157216	132.5748565	132.9803998	NA
1972-04-25	133.4157216	132.5748565	132.9803998	NA
1972-04-26	133.4157216	132.5748565	132.9803998	NA
1972-04-27	133.4157216	132.5748565	132.9803998	NA
1972-04-28	133.4157216	132.5748565	132.9803998	NA
1972-04-29	133.4157216	132.5748565	132.9803998	NA
1972-04-30	133.4157216	132.5748565	132.9803998	NA
1972-05-01	133.4157216	132.5748565	132.9803998	NA
1972-05-02	133.4157216	132.5748565	132.9803998	NA
1972-05-03	133.4157216	132.5748565	132.9803998	NA
1972-05-04	133.4157216	132.5748565	132.9803998	NA
1972-05-05	133.4157216	132.5748565	132.9803998	NA
1972-05-06	133.4157216	132.5748565	132.9803998	NA
1972-05-07	133.4157216	132.5748565	132.9803998	NA
1972-05-08	133.4157216	132.5748565	132.9803998	NA
1972-05-09	133.4157216	132.5748565	132.9803998	NA
1972-05-10	133.4157216	132.5748565	132.9803998	NA
1972-05-11	133.4157216	132.5748565	132.9803998	NA
1972-05-12	133.4157493	132.5748805	132.9804257	NA
1972-05-13	133.416276	132.5753365	132.9809161	NA
1972-05-14	133.416276	132.5753365	132.9809161	NA
1972-05-15	133.416276	132.5753365	132.9809161	NA
1972-05-16	133.416276	132.5753365	132.9809161	NA
1972-05-17	133.416276	132.5753365	132.9809161	NA
1972-05-18	133.416276	132.5753365	132.9809161	NA
1972-05-19	133.416276	132.5753365	132.9809161	NA
1972-05-20	133.416276	132.5640528	132.9809161	NA
